#{"t_start": 1777040594.7399514, "env_id": "None"}
r,l,t
-1.971381,100,742.711316
-1.581597,100,743.03655
-1.072358,100,743.363414
-2.448352,100,743.668544
-0.89984,100,744.005625
-1.505594,100,744.317948
-2.35588,100,744.663393
-1.579718,100,744.986256
-3.289955,100,745.295891
-2.291806,100,745.595809
-4.143587,100,745.902325
-3.414919,100,746.20534
-3.114924,100,746.49509
-3.067568,100,746.827456
-2.443738,100,747.138701
-1.419192,100,758.008381
10.155885,37,758.131129
-1.066806,100,758.427511
-0.823259,100,758.722369
-2.572708,100,759.030296
-1.511359,100,759.348606
-1.509319,100,759.686571
-2.503543,100,760.035666
-3.3595,100,760.370343
-2.932154,100,760.694445
-3.405632,100,761.014859
-1.079226,100,761.35117
-1.148019,100,761.663271
-4.089674,100,762.040179
-3.988031,100,762.378301
-1.289881,100,762.697857
10.439102,33,762.807125
-1.977829,100,763.13401
-1.073985,100,763.464051
-1.807784,100,763.788862
-1.182809,100,764.190796
-2.194313,100,764.511662
-1.152495,100,775.13325
-2.893868,100,775.450328
-3.321248,100,775.844918
-1.835786,100,776.166655
-1.633041,100,776.452643
-2.79165,100,776.806068
-4.378045,100,777.178093
-3.239611,100,777.490678
-3.051153,100,777.795364
-1.458823,100,778.101621
-2.140529,100,778.391903
-1.091858,100,778.710474
-3.357782,100,779.038836
-2.322402,100,779.357954
-2.338615,100,779.678409
-1.268156,100,779.994806
-2.571045,100,780.345843
-4.064718,100,780.691186
-1.863947,100,781.020281
-4.421541,100,781.419264
-1.04161,100,792.695958
-1.631612,100,793.059825
-1.060601,100,793.383549
-2.637676,100,793.696414
-2.576136,100,794.051101
-3.31061,100,794.512924
-2.425196,100,794.872755
-1.602767,100,795.208712
-1.852178,100,795.562611
-2.749973,100,795.920283
-0.897887,100,796.262547
-2.073186,100,796.60108
-0.842639,100,796.940302
-2.61777,100,797.263264
-3.394082,100,797.58236
-2.073651,100,797.898987
-1.933454,100,798.229463
-2.127324,100,798.560946
-0.961544,100,798.878289
-0.783248,100,799.21918
-1.042621,100,799.527967
-2.574263,100,810.317905
-1.64852,100,810.679437
-1.010651,100,811.005183
-3.122503,100,811.353699
-3.022214,100,811.682049
-0.652027,100,812.012868
