#{"t_start": 1777452907.7751002, "env_id": "Reacher-v5"}
r,l,t
-59.145225,50,173.750561
-50.239342,50,173.928557
-60.962336,50,174.098646
-55.584876,50,182.911781
-42.772552,50,183.0762
-51.291617,50,183.23711
-52.377041,50,183.395413
-63.130081,50,183.56667
-52.073383,50,183.734177
-52.539667,50,183.90167
-43.458129,50,184.082795
-54.206824,50,184.258871
-43.060509,50,184.416416
-49.145583,50,184.593658
-51.833144,50,184.760624
-58.545423,50,184.922171
-50.905795,50,185.081547
-47.963464,50,185.24955
-55.392392,50,185.415883
-46.895115,50,185.587426
-56.437324,50,185.756101
-51.341073,50,185.914131
-53.616699,50,186.125062
-49.010717,50,186.330435
-55.030751,50,186.494185
-55.420828,50,186.663207
-51.119667,50,186.831755
-59.056374,50,187.00154
-51.589489,50,187.169169
-45.307632,50,187.330814
-42.192226,50,187.49137
-54.092506,50,187.659675
-45.196939,50,187.827851
-44.627582,50,187.998115
-48.489167,50,188.165464
-46.790693,50,188.345457
-55.094937,50,188.529227
-59.348573,50,188.701312
-61.886016,50,188.862109
-53.564043,50,189.025192
-52.441574,50,189.202495
-48.787399,50,189.361323
-44.837802,50,189.523071
-56.522728,50,189.693019
-49.681964,50,198.54793
-44.340708,50,198.712892
-47.494999,50,198.886724
-52.143165,50,199.068202
-48.597947,50,199.224953
-47.985203,50,199.39078
-44.531459,50,199.556528
-47.17191,50,199.717723
-58.604963,50,199.909557
-40.752361,50,200.081434
-47.833354,50,200.237162
-52.049617,50,200.396409
-46.376014,50,200.568012
-54.277503,50,200.729443
-51.786931,50,200.887144
-47.075497,50,201.084042
-53.664845,50,201.25037
-51.570088,50,201.411884
-47.132326,50,201.58728
-41.791583,50,201.749595
-50.764283,50,201.917012
-41.99283,50,202.095934
-45.76643,50,202.253241
-46.047924,50,202.412457
-51.387585,50,202.586379
-50.743843,50,202.742441
-47.243157,50,202.906676
-46.999584,50,203.08457
-53.835168,50,203.268012
-41.092763,50,203.429622
-53.277648,50,203.602505
-51.288556,50,203.757905
-64.316326,50,203.919259
-47.806295,50,204.093071
-46.405458,50,204.252533
-53.644104,50,204.414223
-55.765039,50,204.595274
-49.002818,50,204.753674
-52.546646,50,204.915202
-53.30991,50,205.073061
-50.599484,50,205.251747
-51.480591,50,213.980914
-49.361755,50,214.160602
-40.569606,50,214.353994
-43.023355,50,214.534951
-45.332525,50,214.74368
-48.29366,50,214.933788
-40.738253,50,215.12956
-53.750393,50,215.321139
-50.214071,50,215.556999
-43.302104,50,215.739987
-52.947214,50,215.915182
-53.395319,50,216.11042
-40.100915,50,216.276265
-46.233074,50,216.437524
-40.335508,50,216.618698
-46.02713,50,216.836394
-54.957435,50,217.042518
-51.799478,50,217.224385
-48.70923,50,217.439666
-43.024462,50,217.614804
-46.992451,50,217.773034
-47.065056,50,217.9408
-47.017152,50,218.121422
-56.366785,50,218.289298
-46.008041,50,218.461349
-37.145156,50,218.650755
-48.126667,50,218.813519
-47.79973,50,218.986848
-55.45383,50,219.161961
-50.572299,50,219.322761
-46.206505,50,219.488291
-44.584292,50,219.660275
-42.478148,50,219.822879
-32.087709,50,219.993524
-42.522077,50,220.173189
-42.796828,50,220.352184
-50.994121,50,220.523248
-54.71775,50,220.694462
-51.44197,50,220.850848
-50.853634,50,221.025656
-48.93811,50,221.216693
-50.13626,50,230.291871
-51.697919,50,230.47091
-49.076549,50,230.666054
-54.386857,50,230.868764
-45.040666,50,231.074034
-50.294555,50,231.258554
-44.320516,50,231.436945
-45.722866,50,231.621336
-49.327777,50,231.808914
-46.381111,50,231.985488
-53.028263,50,232.17775
-50.323877,50,232.366527
-46.786844,50,232.54608
-48.410546,50,232.736716
-40.460437,50,232.920857
-47.312722,50,233.138999
-57.926191,50,233.322671
-44.231782,50,233.503237
-49.493664,50,233.706303
-45.575034,50,233.884388
-47.559989,50,234.040677
-50.654832,50,234.202468
-49.413133,50,234.380677
-35.986082,50,234.567138
-47.895251,50,234.791836
-45.522963,50,235.020857
-48.802139,50,235.29281
-54.063362,50,235.459233
-44.033726,50,235.62092
-46.586615,50,235.793438
-46.593093,50,236.021723
-44.352712,50,236.257725
-51.733085,50,236.473798
-55.35616,50,236.690725
-47.94252,50,236.884789
-56.000475,50,237.073374
-50.072099,50,237.273296
-46.255887,50,237.440866
-47.207141,50,237.599521
-47.855715,50,237.752749
-49.825012,50,237.906452
-60.418016,50,246.684717
-62.209073,50,246.846187
-64.226889,50,247.01436
-64.588763,50,247.169986
-64.07855,50,247.324121
-57.414229,50,247.473871
-64.001319,50,247.632759
-58.05934,50,247.784972
-56.335315,50,247.949219
-57.251528,50,248.121136
-54.784798,50,248.271062
-59.744728,50,248.426049
-64.380616,50,248.59549
-56.635267,50,248.745191
-58.059541,50,248.90045
-51.722532,50,249.061481
-58.850746,50,249.221528
-57.576422,50,249.378372
-64.109609,50,249.53259
-55.912623,50,249.689212
-61.276964,50,249.8417
-60.713704,50,249.992031
-55.53669,50,250.173987
-58.443268,50,250.334389
-56.545412,50,250.505407
-55.011993,50,250.702512
-67.631161,50,250.879786
-56.530357,50,251.056897
-61.553762,50,251.224834
-65.553401,50,251.430426
-55.412271,50,251.591709
-61.935979,50,251.759278
-61.441741,50,251.930177
-62.439052,50,252.086969
-64.484926,50,252.263176
-64.04026,50,252.448486
-55.701681,50,252.613824
-47.459262,50,252.776605
-66.132532,50,252.928854
-65.656195,50,253.150389
-60.483813,50,253.310961
-47.821815,50,261.938106
-48.006087,50,262.0927
-59.252964,50,262.244251
-44.602289,50,262.398163
-52.236216,50,262.559082
-54.997426,50,262.711739
-53.451286,50,262.881848
-58.554845,50,263.04918
-45.552845,50,263.196339
-54.091103,50,263.352416
-52.745894,50,263.513384
-50.996525,50,263.672884
-52.722036,50,263.820029
-53.269244,50,263.975902
-49.00493,50,264.126066
-58.519342,50,264.273962
-54.954656,50,264.430043
-51.62312,50,264.592971
-55.967635,50,264.749675
-52.803314,50,264.917379
-56.170145,50,265.089093
-49.682686,50,265.24603
-50.732549,50,265.401639
-54.209334,50,265.566301
-56.020801,50,265.716251
-51.917348,50,265.874184
-59.788524,50,266.028169
-54.47792,50,266.182225
-60.233621,50,266.333955
-51.121446,50,266.499385
-59.54623,50,266.658319
-48.792251,50,266.808777
-54.471793,50,266.970951
-59.570589,50,267.139708
-47.771248,50,267.297893
-49.580638,50,267.458712
-53.164261,50,267.61549
-59.385967,50,267.768349
-55.350982,50,267.917647
-47.228974,50,268.072909
-50.256509,50,268.221824
-53.465137,50,276.815849
-49.477027,50,276.975453
-55.73262,50,277.140579
-57.656219,50,277.290385
-52.702275,50,277.445029
-49.623026,50,277.617151
-51.629764,50,277.795401
-48.749198,50,277.958467
-54.213822,50,278.111691
-50.029332,50,278.268456
-58.037856,50,278.424528
-60.480472,50,278.605476
-50.937679,50,278.782563
-57.42485,50,278.947963
-51.062383,50,279.11693
-49.954879,50,279.316444
-47.44977,50,279.513669
-51.887413,50,279.698894
-51.804163,50,279.882448
-46.696948,50,280.046132
-45.377801,50,280.19953
-46.480965,50,280.354796
-51.28774,50,280.510834
-51.774619,50,280.668318
-51.834089,50,280.827162
-55.295924,50,281.005321
-52.085245,50,281.171182
-49.714895,50,281.327195
-57.663551,50,281.509639
-58.685427,50,281.689791
-59.254087,50,281.853767
-57.548684,50,282.034734
-50.103434,50,282.194661
-50.846665,50,282.353581
-52.147673,50,282.507891
-59.073371,50,282.748663
-50.781416,50,282.948196
-48.712984,50,283.154242
-52.634003,50,283.357878
-53.928714,50,283.526816
-41.886893,50,283.706046
-54.939651,50,292.570718
-47.166811,50,292.733027
-49.450747,50,292.902758
-53.344185,50,293.063181
-60.964705,50,293.219229
-52.211971,50,293.37207
-56.911488,50,293.540641
-52.359948,50,293.716798
-52.926796,50,293.885164
-47.704524,50,294.056246
-58.609127,50,294.228581
-50.519239,50,294.412179
-53.459529,50,294.612983
-52.430244,50,294.803605
-52.248625,50,294.989846
-52.173125,50,295.166301
-56.914009,50,295.336583
-45.080022,50,295.504633
-48.07172,50,295.69082
-45.176742,50,295.858481
-59.352443,50,296.031141
-58.864188,50,296.201941
-50.582339,50,296.369119
-54.50344,50,296.539097
-55.466247,50,296.711159
-48.415544,50,296.904294
-58.356638,50,297.092198
-48.044802,50,297.265596
-50.993584,50,297.435934
-54.259079,50,297.615497
-58.70553,50,297.796414
-58.956927,50,297.971643
-52.117272,50,298.149333
-48.656399,50,298.317465
-56.927639,50,298.482597
-53.144283,50,298.666561
-49.271039,50,298.83215
-54.625217,50,299.015181
-47.746487,50,299.206666
