#{"t_start": 1776854776.4428172, "env_id": "Reacher-v5"}
r,l,t
-6.40143,50,703.106995
-16.052412,50,704.136968
-12.664114,50,705.162096
-15.740973,50,706.181123
-6.895194,50,707.194439
-12.306529,50,708.226827
-10.15748,50,709.24608
-18.80538,50,710.268379
-12.513366,50,711.27883
-14.715032,50,712.294271
-8.211826,50,713.308025
-15.685186,50,714.335763
-15.085791,50,715.354031
-9.386767,50,716.368488
-12.433402,50,717.381534
-4.390088,50,718.396334
-14.711445,50,719.427278
-10.078836,50,720.445125
-7.159827,50,721.474706
-15.422318,50,722.484755
-5.715594,50,723.503814
-14.124852,50,724.527016
-13.758222,50,725.539136
-17.859275,50,726.554766
-7.994635,50,727.570448
-11.16088,50,728.593648
-8.587726,50,729.614485
-15.155593,50,730.635276
-14.772496,50,731.643408
-18.989351,50,732.661888
-10.647512,50,733.684152
-11.996287,50,734.703035
-12.393936,50,735.712842
-8.911952,50,736.725911
-9.531924,50,737.744367
-9.897133,50,738.769504
-17.713993,50,739.780617
-12.47435,50,740.792551
-13.862886,50,741.810688
-7.625117,50,742.832775
-12.623534,50,743.853698
-8.365397,50,744.877002
-11.502891,50,745.903387
-11.959122,50,746.92222
-13.990151,50,747.938825
-10.749449,50,748.957593
-9.934841,50,749.976679
-3.700738,50,750.989604
-15.868596,50,752.001072
-10.025133,50,753.019102
-11.79591,50,754.038852
-14.463333,50,755.065854
-10.750703,50,756.073769
-4.934302,50,757.093158
-18.237815,50,758.121038
-14.652863,50,759.142341
-10.595101,50,760.168523
-6.765769,50,761.185091
-9.206996,50,762.214279
-7.136585,50,763.227667
-14.278443,50,764.248377
-14.362765,50,765.267031
-9.540554,50,766.297141
-15.29271,50,767.322398
-17.646443,50,768.33509
-8.412655,50,769.348854
-10.825805,50,770.368911
-10.538141,50,771.388054
-16.621862,50,772.394349
-11.48215,50,773.419768
-10.972275,50,774.44978
-7.691745,50,775.468371
-7.166768,50,776.483136
-20.415725,50,777.496193
-8.291681,50,778.530889
-6.992052,50,779.545553
-15.422132,50,780.570811
-7.160632,50,781.587287
-8.818951,50,782.610905
-13.921939,50,783.630696
-14.98944,50,784.645348
-14.475868,50,785.656319
-13.751921,50,786.684911
-7.274484,50,787.691314
-8.858038,50,788.713557
-5.902946,50,789.722886
-14.971619,50,790.769552
-8.999775,50,791.785432
-7.656354,50,792.808595
-7.020775,50,793.812774
-15.220799,50,794.834456
-7.074712,50,795.855221
-11.44863,50,796.885555
-7.951587,50,797.890158
-8.348958,50,798.930741
-10.443009,50,799.942946
-9.399991,50,800.958734
-8.520763,50,801.956433
-14.885205,50,802.978208
-13.606682,50,804.000955
-11.090003,50,805.022617
-8.473186,50,806.037772
-16.439806,50,807.07297
-9.153179,50,808.08457
-15.381587,50,809.108629
-10.541334,50,810.12611
-11.224877,50,811.149081
-8.281206,50,812.162788
-13.930115,50,813.196896
-8.643788,50,814.211876
-12.947958,50,815.238624
-10.542773,50,816.25013
-14.738605,50,817.282689
-7.17689,50,818.289472
-7.992373,50,819.31259
-13.7383,50,820.332833
-11.214563,50,821.349995
-6.723715,50,822.364648
-8.430431,50,823.38937
-10.339374,50,824.475691
-13.355913,50,825.636556
-14.007841,50,826.735345
-9.115307,50,827.836789
-14.05386,50,828.872533
-9.384115,50,829.913735
-8.274573,50,830.988485
-9.995835,50,832.039319
-7.076038,50,833.085657
-8.056953,50,834.149017
-8.248057,50,835.218873
-9.792175,50,836.284087
-10.159102,50,837.339126
-13.941139,50,838.38582
-10.356435,50,839.429479
-7.869974,50,840.448856
-9.146792,50,841.471661
