#{"t_start": 1777465446.5311227, "env_id": "Reacher-v5"}
r,l,t
-12.579824,50,2857.860873
-12.852149,50,2862.086451
-12.059825,50,2866.274653
-15.188308,50,2870.236726
-7.588634,50,2874.623482
-10.02391,50,2879.028697
-8.474206,50,2883.005254
-14.613263,50,2887.066544
-8.851589,50,2892.480907
-10.680397,50,2898.214795
-14.04352,50,2903.350245
-14.235795,50,2907.79985
-10.144192,50,2912.721395
-8.86514,50,2916.775303
-8.505415,50,2921.768055
-12.0007,50,2926.912052
-13.798523,50,2932.38985
-13.145893,50,2936.732081
-7.146341,50,2940.837201
-7.772795,50,2944.933033
-7.24336,50,2949.321992
-6.803333,50,2953.210993
-13.553058,50,2957.180853
-7.624855,50,2960.962016
-12.465957,50,2964.669308
-12.684354,50,2968.337226
-9.321668,50,2971.935915
-8.059907,50,2975.475803
-7.952444,50,2979.144468
-13.048736,50,2982.84983
-7.392608,50,2986.920535
-8.382139,50,2990.838336
-9.938954,50,2994.482995
-10.397387,50,2998.630235
-6.263495,50,3002.303454
-6.120873,50,3006.201983
-11.953782,50,3009.929231
-13.416714,50,3013.839207
-9.109441,50,3017.684705
-8.545018,50,3021.499858
-10.306106,50,3025.305169
-10.95672,50,3029.013427
-10.996715,50,3032.662237
-7.843849,50,3036.331448
-10.083887,50,3040.071563
-11.198229,50,3043.955998
-10.531876,50,3048.898758
-5.278924,50,3052.880703
-12.009938,50,3056.720523
-5.783062,50,3060.365768
-7.10721,50,3064.271567
-14.562343,50,3068.990397
-7.338334,50,3073.853886
-8.007388,50,3078.484665
-6.593594,50,3083.21427
-6.533772,50,3088.829994
-7.173065,50,3093.30066
-13.946641,50,3097.99464
-7.438165,50,3102.516815
-10.448017,50,3107.057153
-13.542662,50,3111.561693
-7.810046,50,3116.158573
-14.552892,50,3120.650905
-12.739844,50,3124.845444
-8.825382,50,3129.065151
-10.377777,50,3133.652534
-13.402791,50,3138.246309
-9.033894,50,3142.605316
-13.24738,50,3146.803566
-6.193391,50,3151.309352
-11.701439,50,3156.164906
-12.357139,50,3161.047773
-6.859265,50,3165.280139
-8.494884,50,3169.304532
-7.130386,50,3173.670534
-8.226308,50,3177.74984
-13.144882,50,3181.933414
-7.517008,50,3185.765451
-12.455376,50,3189.409179
-9.769609,50,3193.236671
-10.951455,50,3196.837233
