#{"t_start": 1777454935.6719968, "env_id": "Reacher-v5"}
r,l,t
-14.672039,50,2236.075341
-10.793987,50,2240.986145
-10.493068,50,2246.069394
-13.434909,50,2251.158083
-9.919168,50,2256.056849
-15.251194,50,2260.836195
-9.393696,50,2265.796316
-7.50241,50,2271.381424
-18.903227,50,2276.687628
-13.442303,50,2281.65359
-10.096463,50,2286.560047
-9.432067,50,2291.779243
-13.694369,50,2296.754461
-9.838073,50,2301.579711
-14.173672,50,2306.436687
-9.942668,50,2311.386916
-11.405874,50,2316.371193
-11.913328,50,2321.205303
-8.303513,50,2326.024374
-12.650356,50,2331.028691
-8.505333,50,2336.315711
-8.820423,50,2341.19024
-15.329708,50,2346.013307
-11.573815,50,2350.925268
-10.016984,50,2355.782463
-13.929191,50,2361.079534
-15.166529,50,2366.02788
-9.728518,50,2370.875258
-13.275227,50,2375.620275
-11.619034,50,2380.572451
-12.96542,50,2385.523933
-11.894441,50,2390.801643
-10.181428,50,2395.852907
-14.602132,50,2400.653896
-16.002618,50,2405.4543
-8.455684,50,2410.357043
-9.253504,50,2415.190838
-11.32372,50,2420.371028
-14.986059,50,2425.37129
-6.836574,50,2430.689577
-11.450934,50,2435.595971
-6.855701,50,2440.486884
-10.164191,50,2445.391422
-9.657011,50,2450.950097
-7.319973,50,2456.92851
-8.010668,50,2462.051403
-12.005494,50,2466.8943
-15.491409,50,2471.874543
-13.520757,50,2476.777242
-14.592201,50,2481.68981
-12.892519,50,2486.577298
-16.766409,50,2492.21693
-11.156042,50,2497.282104
-8.806637,50,2502.135285
-13.146878,50,2507.00445
-8.001294,50,2512.271306
-11.055618,50,2517.683205
-8.840387,50,2522.590717
-9.113229,50,2527.418507
-13.929075,50,2532.358632
-7.323762,50,2537.326124
-8.205938,50,2542.254689
-13.743646,50,2547.122815
-10.461829,50,2552.053238
-13.442706,50,2557.09893
-11.18173,50,2562.330534
-12.372519,50,2567.381027
-14.608728,50,2572.408346
-4.345977,50,2577.604772
-9.140625,50,2582.69793
-12.607902,50,2587.474187
-10.249075,50,2592.403393
-11.911284,50,2597.272067
-9.531746,50,2602.175698
-7.779849,50,2607.231462
-7.923482,50,2612.372998
-10.182079,50,2617.387788
-12.204726,50,2622.305754
-12.312698,50,2627.385558
-13.756672,50,2633.437527
-6.764634,50,2638.800153
-12.21728,50,2643.910164
-15.08584,50,2649.060287
-7.545765,50,2654.15244
-13.580621,50,2659.249486
-15.981557,50,2664.330789
-6.835206,50,2669.384053
-7.764419,50,2674.505634
-7.319417,50,2679.379683
-8.966198,50,2684.193567
-10.887566,50,2689.402146
-13.830806,50,2694.593555
-6.858624,50,2699.807992
-16.271856,50,2704.842165
-8.044984,50,2710.275318
-15.11319,50,2715.573869
-8.171701,50,2720.548698
-8.476154,50,2725.419367
-15.554251,50,2730.297605
-12.7606,50,2735.24689
